,제목,저자,출판사,출판일,가격,ISBN
26,Learn to Program with Visual C# 2010 Express,,John Smiley Publishing,20100924.0,68850,9780982734919
27,"Pro C# 2008 and the .NET 3.5 Platform, 4/e 반양장","Troelsen, Andrew",Springer,20210101.0,0,9781590598849
28,Learning C# by Developing Games with Unity 3D,,Packt Publishing,20130816.0,55670,9781849696586
29,Pro LINQ Object Relational Mapping in C# 2008,"Mehta, Vijay",Apress,20080714.0,89690,9781590599655
30,Beginning Object Oriented Programming With C#,,John Wiley & Sons Inc,20121019.0,59360,9781118336922
31,"Numerical Methods, Algorithms and Tools in C#","Dos Passos, Waldemar",CRC Press,20091021.0,210420,9780849374791
32,C# Cookbook: Modern Recipes for Professional Developers,,O&#39;Reilly Media,20211116.0,89150,9781492093695
33,Hands-On Design Patterns with C# and .NET Core,,Packt Publishing,20190705.0,60230,9781789133646
34,"Visual C# How to Program, 6/E (Global Edition)",Paul Deitel^Harvey Deitel,프로텍미디어,20170511.0,55000,9781292153469
35,Pro LINQ: Language Integrated Query in C# 2008,"Rattz Joseph C., Jr.",Apress,20070301.0,73380,9781590597897
36,Sams Teach Yourself the C# Language in 21 Days,"Jones, Bradley L.",Sams,20030701.0,66860,9780672325465
37,Learning Object-Oriented Programming in C# 5.0,,Cengage Learning,20140520.0,71510,9781285854564
38,Beginning ASP.Net 1.0 with Visual C#.Net 2003 반양장,"Ullman,",Wiley,20210101.0,0,9780764557088
39,Beginning C# 2008 Objects: From Concept to Code (From Concept to Code),,Apress,20081029.0,97850,9781430210887
40,"Agile Principles, Patterns, and Practices in C#",Martin / Martin,Prentice-Hall,20090221.0,152790,9780131857254
41,"Interview Questions & Answers for C, C++ and C#",,KS OmniScriptum Publishing,20120523.0,108470,9783659136849
42,Web Development with Blazor (A hands-on guide for .NET developers to build interactive UIs with C#),Jimmy Engstrom,Packt Publishing,20220504.0,31000,9781800208728
43,Learning C# by Developing Games with Unity 5.x -,Greg Lukosek,Packt Publishing,20160701.0,29000,9781785287596
44,Professional Test Driven Development With C# 반양장,Bender,Wrox,20110101.0,51080,9780470643204
45,"Cryengine Game Programming with C++, C#, and Lua",,Packt Publishing,20131122.0,59130,9781849695909
46,Mastering Unity 2017 Game Development with C# 2/E,Alan Thorn,Packt Publishing,20180301.0,53000,9781788479837
47,Learning C# 7 by Developing Games with Unity 2017,,Packt Publishing,20171226.0,27050,9781788478922
48,"Starting out with Visual C#, 4/E (Global Edition)",Tony Gaddis,Pearson Higher Education,20170301.0,48000,9781292163215
49,Murach’s ASP.NET 4.6 Web Programming with C# 2015,,Mike Murach & Associates,20160726.0,84930,9781890774950
50,Model-Based Software Testing and Analysis with C#,,Cambridge University Press,20071130.0,88060,9780521687614
51,Practical Database Programming With Visual C#.NET,"Bai, Ying",John Wiley & Sons Inc,20100310.0,175290,9780470467275
52,"C# 9 and .NET 5 - Modern Cross-Platform Development (Build intelligent apps, websites, and services with Blazor, ASP.NET Core, and Entity Framework Core using Visual Studio Code)",,Packt Publishing,20201110.0,55000,9781800568105
53,"Creating Cross-Platform C# Applications with Uno Platform (Build apps with C# and XAML that run on Windows, macOS, iOS, Android, and WebAssembly)",Matt Lacey^Marcel Alexander Wagner,Packt Publishing,20210827.0,26000,9781801078498
54,Hands-On Network Programming with C# and .NET Core,,Packt Publishing,20190328.0,68850,9781789340761
55,C# Class Design Handbook: Coding Effective Classes,"Conway, Richard/ Duynstee, Teun/ Hyrman, Ben/ Rowl",Springer,20030901.0,65230,9781590592571
56,Microsoft Visual C# 2008 Step by Step [With CDROM],Microsoft Press,Microsoft Pr,20071219.0,59430,9780735624306
57,Microsoft Visual C# .Net 2003 Developer’s Cookbook,"Schmidt, Mark/ Robinson, Simon",Sams,20031201.0,89150,9780672325809
58,Pro ASP.Net 1.1 in C#: From Professional to Expert,,Apress,20040901.0,97850,9781590593516
59,Hands-On TypeScript for C# and .NET Core Developers,,Packt Publishing,20181031.0,77460,9781789130287
60,Visual C# 2010 Recipes: A Problem-Solution Approach (A Problem-solution Approach),,Springer-Verlag New York Inc,20100430.0,78840,9781430225256
61,More on C# in Front Office: Advanced C# in Practice,"Zhou, Xing",Createspace,20130311.0,52370,9781453605752
62,Network Programming in .Net: C# & Visual Basic .Net (WithC# and Visual Basic .NET),"Reid, Fiach",Digital Press,20040528.0,128780,9781555583156
63,Visual C# 2005 Recipes: A Problem-Solution Approach (A Problem-solution Approach),"Jones, Allen",Apress,20060116.0,81540,9781590595893
64,Windows Azure實踐クラウド.プログラミング for C＃/Visual Basic/PHP,야마다 요시히로,秀和システム,20100801.0,42020,9784798026954
65,"Learning C# by Developing Games with Unity 2019, 4/E",,Packt Publishing,20190329.0,37000,9781789532050
66,Murach’s ADO.NET 4 Database Programming with C# 2010,"Boehm, Anne/ Mead, Ged/ /",Mike Murach & Associates,20110426.0,87300,9781890774639
67,Professional Cross-Platform Mobile Development in C#,Olson,Wrox,20120221.0,49000,9781118157701
68,Exam Ref 70-484 Essentials of Developing Windows Store Apps Using C# (MCSD) (Essentials of Developing Windows Store Apps Using C#),,Microsoft Press,20130726.0,52370,9780735676848
69,Professional ASP.NET 3.5 SP1 Edition : In C# and VB 반양장,"Evjen, Bill",Wiley,20210101.0,0,9780470478264
70,Programming Microsoft Visual C# 2008 : The Language 반양장,"Marshall, Donis",Microsoft,20210101.0,0,9780735625402
71,More Effective C# : 50 Specific Ways to Improve Your C#,"Wagner, Bill",Addison-Wesley,20210101.0,0,9780321485892
72,C# 7 and .Net Core: Modern Cross-Platform Development (Modern Cross-Platform Development),"Price, Mark J.",Packt Publishing,20170901.0,59000,9781787129559
73,Simply C#: An Application-Driven TM Tutorial Approach (An Application-Driven Tutorial Approach),,Prentice Hall,20031101.0,304470,9780131426412
74,C# Programmieren lernen f?r Einsteiger: Das ?bungsheft,,Books on Demand,20180727.0,29090,9783752839302
75,"More Effective C#: 50 Specific Ways to Improve Your C# (50 Specific Ways to Improve Your C#, Includes Content Update Program)",,Addison-Wesley Professional,20170608.0,73380,9780672337888
76,Hands-On Parallel Programming with C# 8 and .NET Core 3,,Packt Publishing,20191220.0,77460,9781789132410
77,C# Programming: From Problem Analysis to Program Design (From Problem Analysis to Program Design),,Cengage Learning,20150730.0,314070,9781285856872
78,Introduction of 3D graphic Simulation programming in C#,"Tan, Delin/ /",Createspace,20100406.0,73540,9781450505505
79,C#: The ultimate advanced guide to master C# programming,,Nelly B.L. International Consulting Ltd.,20200208.0,34410,9781647710651
80,Beginning C# 2008 Databases: From Novice to Professional (From Novice to Professional),"Agarwal, Vidya Vrat/ Huddleston, James",Apress,20071029.0,65230,9781590599006
81,"Microsoft Visual C# 2010 Step by Step [With CDROM], UnA/E","Sharp, John/ /",Microsoft Pr,20101210.0,0,9780735626706
82,TCP/IP Sockets in C# :Practical Guide for Programmers 반양장 (Practical Guide for Programmers),Makofske,Morgan Kaufmann,20040301.0,39260,9780124660519
83,"Unity in Action, Third Edition: Multiplatform Game Development in C#",,Manning Publications,20211026.0,74290,9781617299339
84,An Atypical ASP.NET Core 6 Design Patterns Guide - Second Edition (A SOLID adventure into architectural principles and design patterns using .NET 6 and C# 10),Carl-Hugo Marcotte,Packt Publishing,20220701.0,59000,9781803249841
85,C# Database Basics: Moving from Visual Basic and VBA to C#,"Schmalz, Michael",O&#39;Reilly Media,20120206.0,26030,9781449309985
86,Professional Iphone Programming With Monotouch and .net/C#,Mcclure,WROX Press,20100713.0,49000,9780470637821
87,Computer Programming for Beginners (Complete Guide for Beginners to Learn and Mastering SQL & C#),,Alex Suzzi International Group Ltd,20201106.0,40040,9781914154201
88,C# 7 and .NET: Designing Modern Cross-platform Applications,,Packt Publishing,20181220.0,86070,9781789956696
89,Data Entry and Validation with C# and VB .Net Windows Forms,,Apress,20030701.0,97850,9781590591086
90,Professional Android Programming With Monodroid and .net/C#,"McClure, Wallace B.",Wrox Press,20120403.0,47500,9781118026434
91,Starting Out with Visual C# 2010: Pearson New International,,Pearson Group,20131016.0,100830,9781292025964
92,C# Programming : From Problem Analysis to Program Design 반양장,"Doyle, Barbara",Cengage Learning,20070815.0,308290,9781423901464
93,Introduction to 3D Game Engine Design Using DirectX 9 and C#,"Harrison, Lynn Thomas",Apress,20030801.0,65070,9781590590812
94,Beginning Visual C# Express: A Computer Programming Tutorial,,Kidware Software,20130901.0,111380,9781937161484
95,Wrox’s Visual C# 2005 Express Edition Starter Kit with CD-ROM,,WROX Press,20060131.0,35000,9780764589553
96,Beginning Windows 8 Data Development: Using C# and JavaScript,,Apress,20130417.0,57070,9781430249924
97,Automatic Amharic News Text Classification with C# and Python,,KS OmniScriptum Publishing,20130608.0,82650,9783659411809
98,Beginning ASP.Net 3.5 in C# 2008: From Novice to Professional (From Novice to Professional),"MacDonald, Matthew",Apress,20071112.0,81540,9781590598917
99,"Programming C# 10: Build Cloud, Web, and Desktop Applications",,O&#39;Reilly Media,20221018.0,104010,9781098117818
0,"Programming C# 8.0: Build Cloud, Web, and Desktop Applications (Build Windows, Web, and Desktop Applications)",,Oreilly & Associates Inc,20191205.0,104010,9781492056812
1,Learning C# 2005: Get Started with C# 2.0 and .Net Programming,"Liberty, Jesse",O&#39;Reilly Media,20060101.0,59430,9780596102098
2,Pro Wpf 4.5 in C#: Windows Presentation Foundation in .Net 4.5 (Windows Presentation Foundation in .net 4.5),Apress,Apress,20121121.0,85640,9781430243656
3,Programming Microsoft Visual C# 2005 : The Base Class Library 반양장,"Balena, Francesco",Microsoft,20210101.0,0,9780735623088
4,Beginning ASP.NET E-Commerce in C#: From Novice to Professional (From Novice to Professional),,Apress,20090323.0,114160,9781430210740
5,Mathematical Tools in Computer Graphics with C# Implementations,Alexandre Hardy,World Scientific,20080501.0,243050,9789812791023
6,Learning Blazor: Build Single-Page Apps with Webassembly and C#,,O&#39;Reilly Media,,89150,9781098113247
7,Pro ASP.Net 4 CMS: Advanced Techniques for C# Developers Using the .Net 4 Framework (Advanced Techniques for C# Developers Using the .NET 4 Framework),,Springer-Verlag New York Inc,20100730.0,61540,9781430227120
8,"Programacion Orientada a Objetos , utilizando C# y Consultas con LINQ",,KS OmniScriptum Publishing,20210406.0,149790,9786203584288
9,Learn Visual C# 2019 Edition: A Step-By-Step Programming Tutorial,,Kidware Software,20190801.0,146270,9781951077068
10,Pro Wpf in C# 2008: Windows Presentation Foundation with .Net 3.5 (Windows Presentation Foundation With .net 3.5),"MacDonald, Matthew",Springer,20080429.0,89690,9781590599556
11,"Head First C#: A Learner’s Guide to Real-World Programming with C# and .Net Core (A Learner’s Guide to Real-world Programming With C#, Xaml, and .net)",,Oreilly & Associates Inc,20200404.0,96580,9781491976708
12,Pro C# 9 with .Net 5: Foundational Principles and Practices in Programming,,Apress,20210703.0,63950,9781484269381
13,Microsoft Visual C#: An Introduction to Object-Oriented Programming (An Introduction to Object-oriented Programming Edition),,Course Technology Ptr,20170717.0,235800,9781337102100
14,Mathematical Tools in Computer Graphics with C# Implementations 반양장,"Hardy, Alexandre/ Steeb, Willi-Hans",World Scientific,20090212.0,170450,9789812791030
15,ADO.NET Examples and Best Practices for C# Programmers [With CDROM],,Apress,20020401.0,73380,9781590590126
16,Beginning Visual Web Programming in C#: From Novice to Professional,,Apress,20040901.0,65230,9781590593615
17,C#: The Ultimate Beginner’s Guide to Learn C# Programming Step by Step,,Nelly B.L. International Consulting Ltd.,20191203.0,48190,9781647710019
18,Exam Ref 70-485 Advanced Windows Store App Development Using C# (MCSD) (Exam Ref 70-485),,Microsoft Press,20131015.0,52120,9780735676862
19,Gray Hat C#: A Hacker’s Guide to Creating and Automating Security Tools (A Hacker’s Guide to Creating and Automating Security Tools),,No Starch Pr,20170630.0,59360,9781593277598
20,"Hands-On Unity 2020 Game Development 반양장 (Build, customize, and optimize professional games using Unity 2020 and C#)","Borromeo, Nicolas Alejandro",Packt Publishing,20200727.0,45000,9781838642006
21,"Blazor WebAssembly by Example (A project-based guide to building web apps with .NET, Blazor WebAssembly, and C#)",,Packt Publishing,20210709.0,27000,9781800567511
22,Applying Domain-Driven Design And Patterns : With Examples in C# and .net 반양장,"Nilsson, Jimmy",Addison-Wesley,20210101.0,40000,9780321268204
23,Learning Monotouch (A Hands-on Guide to Building Iphone and Ipad Applications With C# and .net),"Bluestein, Michael",Addison-Wesley Professional,20110520.0,59110,9780321719928
24,C# 3.0 Design Patterns: Use the Power of C# 3.0 to Solve Real-World Problems,"Bishop, Judith",Oreilly & Associates Inc,20070915.0,74290,9780596527730
25,Windows Forms in Action: Second Edition of Windows Forms Programming with C#,"Brown, Eric",Manning Publications,20060401.0,74230,9781932394658
26,Microsoft Visual C# 2008 : An Introduction to Object-Oriented Programming 반양장,"Farrell, Joyce",Course Technology,20080514.0,325580,9781423902553
27,"Mastering Xamarin UI Development, 2/E (Build robust and a maintainable cross-platform mobile UI with Xamarin and C# 7)",Steven F.Daniel,Packt,20181231.0,58000,9781788995511
28,"Building Maintainable Software, C# Edition: Ten Guidelines for Future-Proof Code (Ten Guidelines for Future-proof Code)",,O&#39;Reilly Media,20160702.0,37130,9781491954522
29,"Concurrency in C# Cookbook: Asynchronous, Parallel, and Multithreaded Programming",,O&#39;Reilly Media,20190910.0,74290,9781492054504
30,Web Programming ASP.Net 2.0 with C# and Visual Studio 2005 (Visual Web Developer),,Lulu Press,20060830.0,89840,9781847287847
31,"Visual Studio Tools for Office : Using C# With Excel, Word, Outlook, And Infopath 반양장","Carter, Eric/ Lippert, Eric",Addison-Wesley,20210101.0,0,9780321334886
32,Visual C# and Databases 2019 Edition: A Step-By-Step Database Programming Tutorial,,Kidware Software,20190801.0,146270,9781951077082
33,"Head First C#: A Learner’s Guide to Real-World Programming with C#, Xaml, and .Net",,O&#39;Reilly Media,20130916.0,71510,9781449343507
34,"Deep Learning with C#, .Net and Kelp.Net: The Ultimate Kelp.Net Deep Learning Guide",,Bpb Publications,20190510.0,43020,9789388511018
35,Expert Service-Oriented Architecture in C#: Using the Web Services Enhancements 2.0,,Apress,20040726.0,46800,9781590593905
36,Microsoft Asp.Net Programming With Microsoft Visual C# .Net Version 2003 Step by Step,,Microsoft Press,20030401.0,52000,9780735619357
37,"Mobile Development with C#: Building Native Ios, Android, and Windows Phone Applications (Building Native iOS, Android, and Windows Phone Applications)",O&#39;Reilly Media,O&#39;Reilly Media,20120517.0,32800,9781449320232
38,"Game Development Patterns with Unity 2021, 2/E(Paperback) 반양장 (Explore practical game development using software design patterns and best practices in Unity and C#)","Baron, David",Packt Publishing,20210730.0,29000,9781800200814
39,"High-Performance Programming in C# and .NET: Understand the nuts and bolts of developing robust, faster, and resilient applications in C# 10.0 and .NE",,Packt Publishing,20220729.0,81540,9781800564718
40,Hands-On Machine Learning with ML.NET (Getting started with Microsoft ML.NET to implement popular machine learning algorithms in C#),,Packt Publishing,20200327.0,33000,9781789801781
41,Practical Guidelines And Best Practices For Microsoft Visual Basic And Visual C# Developers,,Microsoft Press,20050323.0,74290,9780735621725
42,"C# 7 and .NET Core Cookbook - Second Edition: Serverless programming, Microservices and more",,Packt Publishing,20170427.0,86070,9781787286276
43,"Heartfelt Rainbow Love (An enjoyable and intuitive approach to getting started with C# programming and Unity, 5th Edition)",,Make Believe Ideas,20210118.0,10000,9781800581371
44,C# for Tweens and Teens (Black & White Edition): Learn Computational and Algorithmic Thinking,,Createspace Independent Publishing Platform,20170719.0,41590,9781973727767
45,Programming Windows Workflow Foundation: Practical Wf Techniques and Examples Using Xaml and C#,,Packt Publishing,20061222.0,77460,9781904811213
46,"Learn 2D Game Development with C#: For Ios, Android, Windows Phone, PlayStation Mobile and More",,Springer,20131214.0,64460,9781430266044
47,Developing C# Apps for iPhone and iPad Using Monotouch: IOS Apps Development for .Net Developers (Iphone OS Apps and Games Development for .net Developers),"Costanich, Bryan",Apress,20110526.0,78490,9781430231745
48,"C#: 3 books in 1 - The Ultimate Beginners, Intermediate and Expert Guide to Master C# Programming",,Nelly B.L. International Consulting Ltd.,20200305.0,0,9781647710781
49,Enterprise Application Development with C# 10 and .NET 6 - Second Edition: Become a professional .NET developer by learning expert techniques for buil,,Packt Publishing,20220617.0,81540,9781803232973
50,"Xamarin.Forms Projects (Build multiplatform mobile apps and a game from scratch using C# and Visual Studio 2019, 2nd Edition)",,Packt Publishing,20200619.0,50000,9781839210051
51,DEVELOPING Windows-Based Applications WITH MICROSOFT VISUAL BASIC .NET AND MICROSOFT VISUAL C# .NET (MCAD/MCSD Exam 70-306 and 316 Self-Paced Training Kit),,정보문화사,20030131.0,27000,9788956740621
52,Developing on Aws with C#: A Comprehensive Guide on Using C# to Build Solutions on the Aws Platform,,O&#39;Reilly Media,,89150,9781492095873
53,C#: 2 BOOKS IN 1 - The Ultimate Beginner’s & Intermediate Guide to Learn C# Programming Step By Step,,Nelly B.L. International Consulting Ltd.,20191207.0,67120,9781647710200
54,".NET 3.5 Wrox Box (Professional ASP.NET 3.5, Professional C# 2008, Professional LINQ, .NET Domain-Driven Design with C#)","Evjen, Bill/ Hanselman, Scott/ Rader, Devin/ Nagel",WROX Press,20080708.0,140000,9780470387993
55,Learn C# Programming: A guide to building a solid foundation in C# language for writing efficient programs,,Packt Publishing,20200430.0,68850,9781789805864
56,Mastering Unity Scripting: Learn advanced C# tips and techniques to make professional-grade games with Unity,,Packt Publishing,20150131.0,86070,9781784390655
57,"Programming Windows Store Apps with C#: Master Winrt, Xaml, and C# to Create Innovative Windows 8 Applications",,O&#39;Reilly Media,20140303.0,65660,9781449320850
58,Clean Code in C#: Refactor your legacy C# code base and improve application performance by applying best practices,Jason Alls,Packt Publishing,20200717.0,77460,9781838982973
59,".NET 2.0 Wrox Box (Professional ASP.NET 2.0, Professional C# 2005, Professional .NET 2.0 Generics, and Professional .NET Framework 2.0)",,WROX Press,20060515.0,222910,9780470048405
60,C# Data Structures and Algorithms: Explore the possibilities of C# for developing a variety of efficient applications,,Packt Publishing,20180420.0,86070,9781788833738
61,"Software Architecture with C# 9 and .NET 5: Architecting software solutions using microservices, DevOps, and design patterns for Azure",,Packt Publishing,20201224.0,120500,9781800566040
62,C# Programming: A complete guide to master C# on your own. Build coding knowledge creating real projects and applications. Transform y,,Francesco Cammardella,20201116.0,34410,9781990151040
63,"C# and .NET Core Test Driven Development: Dive into TDD to create flexible, maintainable, and production-ready .NET Core applications",,Packt Publishing,20180521.0,68850,9781788292481
64,Building Microservices with .NET Core 2.0: Transitioning monolithic architectures using microservices with .NET Core 2.0 using C# 7.0,,Packt Publishing,20171222.0,77460,9781788393331
65,"Computer Programming: 4 Books in 1: SQL for Beginners, C# for Beginners, C# for intermediate, Hacking with Kali Linux. Everything you Need f",,Alex Suzzi International Group Ltd,20201103.0,48150,9781914154096
66,"C# 7 and .NET Core 2.0 High Performance: Build highly performant, multi-threaded, and concurrent applications using C# 7 and .NET Core 2.0",,Packt Publishing,20180427.0,77460,9781788470049
67,"Mastering C# (C Sharp Programming): A Step by Step Guide for the Beginner, Intermediate and Advanced User, Including Projects and Exercises",,Newstone Publishing,20190519.0,60230,9781989726037
68,Enterprise Application Development with C# 9 and .NET 5: Enhance your C# and .NET skills by mastering the process of developing professional-grade web,,Packt Publishing,20210319.0,86070,9781800209442
69,Learning C# by Developing Games with Unity 2020 - Fifth Edition: An enjoyable and intuitive approach to getting started with C# programming and Unity,,Packt Publishing,20200821.0,68850,9781800207806
70,"C# 8.0 and .NET Core 3.0 - Modern Cross-Platform Development: Build applications with C#, .NET Core, Entity Framework Core, ASP.NET Core, and ML.NET u",,Packt Publishing,20191031.0,68850,9781788478120
71,"C# 7.1 and .NET Core 2.0 - Modern Cross-Platform Development - Third Edition: Create powerful applications with .NET Standard 2.0, ASP.NET Core 2.0, a",,Packt Publishing,20171130.0,68850,9781788398077
72,"An Atypical ASP.NET Core 5 Design Patterns Guide: A SOLID adventure into architectural principles, design patterns, .NET 5, and C#",,Packt Publishing,20201230.0,77460,9781789346091
73,"Computer Programming Bible: A Step by Step Guide On How To Master From The Basics to Advanced of Python, C, C++, C#, HTML Coding Raspberry Pi3",,Cyberpunk Architects,20200123.0,36130,9781989120347
0,C++ Programming (눈과 직관만으로도 누구나 쉽게 이해할 수 있는 명품 C++ 강좌),황기태,생능출판,20180305.0,27000,9788970509433
1,"C++ (The Crash Course for Beginners to Learn the Basics of C++ Programming with Real Examples, Easily and in a Short Time (Step-By-Step Guide for Programming with C++))",,Daniel Geron,20210224.0,45090,9781801944052
2,"C++ (The Crash Course for Beginners to Learn the Basics of C++ Programming with Real Examples, Easily and in a Short Time (Step-By-Step Guide for Programming with C++))",,Daniel Geron,20210224.0,33390,9781801943536
3,"C++ (The Crash Course for Beginners to Learn the Basics of C++ Programming with Real Examples, Easily and in a Short Time (Step-By-Step Guide for Programming with C++))",,Tiger Gain Ltd,20210119.0,38400,9781914306686
4,"C++ (The Crash Course for Beginners to Learn the Basics of C++ Programming with Real Examples, Easily and in a Short Time (Step-By-Step Guide for Programming with C++))",,Tiger Gain Ltd,20210112.0,25040,9781914306174
5,C++ (객체지향 프로그래머들이 반드시 알고 있어야 할 코딩의 정석),윤훈남^오기성,성안당,20091230.0,16200,9788931550696
6,C++ (An Active Learning Approach),"Albert, Randal/ Breedlove, Todd",Jones & Bartlett,20081105.0,15000,9780763757236
7,C++ (A Beginner’s Guide),"Schildt, Herbert",McGraw-Hill,20031201.0,52010,9780072232158
8,C++ 기초 플러스 (최신 C++11 버전 포함),Stephen Prata,성안당,20220907.0,36000,9788931555356
9,C++하이킹 (객체지향과 만나는 여행),성윤정^김태은,한빛아카데미,20130620.0,23250,9788998756215
10,C++ 기초,최동진^조인현,한빛아카데미,20130730.0,18000,9788998756475
11,실용 C++,장덕성,계명대학교출판부,20200625.0,21000,9791165160432
12,C & C++,조병규,한티미디어,20121220.0,20700,9788964211328
13,C++ 특강,신우창,배움터,20180903.0,19000,9788989383734
14,C++ 함수형 프로그래밍 (C++와 함수형 프로그래밍 패러다임의 만남),알렉산드루 볼보아카,에이콘출판,20220930.0,27000,9791161756684
15,C++ STL,공동환,한빛미디어,20120402.0,25200,9788979149135
16,자료구조C++프로그래밍 (자료구조 구현 소스코드),홍봉희,부산대학교출판문화원,20220831.0,17100,9788973167524
17,C++ 에센스,전병선,와우북스,20130212.0,18900,9788994405124
18,C++ 최적화 (최고 성능을 구현하는 10가지 검증된 기법),커트 건서로스,한빛미디어,20190705.0,34200,9791162241981
19,C++ 템플릿 (완벽 가이드),다비드 반데부르드,에이콘출판,20181022.0,45000,9791161752174
20,C++ AMP (Visual C++와 GPGPU를 이용한 대규모 병렬 프로그래밍),케이트 그레고리,한빛미디어,20130722.0,27000,9788968480256
21,파생상품 C++,이종희,교우사,20110302.0,19000,9788981728670
22,모던 C++ 디자인 패턴 (객체지향 소프트웨어 디자인을 재사용하는 방법),드미트리 네스터룩,길벗,20190430.0,22500,9791160507676
23,C++ 프로그래밍 (전기 전자 컴퓨터 정보통신 공학도를 위한),이시현,복두출판사,20140220.0,27720,9788980002672
24,POWER C++,천인국,인피니티북스,20100111.0,24300,9788992649360
25,Effective C++ (이펙티브 C++),스콧 마이어스,프로텍미디어,20150326.0,23400,9791195444946
26,데이터구조 및 알고리즘 분석 (C++를 이용한),MARK ALLEN WEISS,도서출판 홍릉(홍릉과학출판사),20100303.0,33660,9788972838494
27,C++ 프라이머 (제5판),Lippman,Pearson,20130530.0,39000,9788945072207
28,C++ 길라잡이,김태수,복두출판사,20140325.0,16830,9788980003983
29,최소한의 C++,이창섭,문운당,20140225.0,21000,9791185224800
30,"모던 C++입문 (엔지니어, 프로그래머를 위한 C++11/14 입문)",피터 고츠슐링,길벗,20171228.0,0,9791160503593
31,C++프로그래밍,이상부,글로벌,20160228.0,0,9788955027099
32,Safe C++ (How to Lower the Bug Count of Your C++ Code),,O&#39;Reilly Media,20120822.0,32510,9781449320935
33,객체지향 C++,김태수,오성미디어,20070830.0,13500,9788992583138
34,이것이 C++이다 (강의 현장을 그대로 옮긴 C++ 입문서),최호성,한빛미디어,20160201.0,22500,9788968482465
35,C++ 프로그래밍 (초보자도 쉽게 따라 할 수 있는),장인성,광문각,20170213.0,23750,9788970938233
36,C++ 프로그래밍,이대호,인터비젼,20080304.0,26000,9788956674216
37,C++ 프로그래밍,홍봉희 (역저),정익사,20170310.0,35000,9788935305353
38,C++ 프로그래밍 (개정판),이상부,글로벌,20160228.0,14400,9788955027952
39,C++ 프로그래밍 (기초에서부터 응용활용까지),박종관,명진,20071120.0,18000,9788992626156
40,C++ 프로그래밍,임정목,21세기사,20080825.0,13500,9788984682696
41,C++ 자료구조론,Ellis Horowitz,인피니티북스,20070830.0,27000,9788992649025
42,C++ 프로그래밍,김화수,한빛아카데미,20171222.0,25200,9791156643647
43,C++ 프로그래밍,김석수,휴먼싸이언스,20170126.0,22500,9788993712810
44,C++ 프로그래밍 (정보 올림피아드를 준비하는 초중고생을 위한 비전서),하성욱,좋은땅,20081001.0,12600,9788993368222
45,C++ 프로그래밍,박흥복,문운당,20150213.0,29700,9791156920663
46,C++ 언어 본색 (언어는 두손으로 체득하는 것 머리는 이해할 뿐),김역,프리렉,20110601.0,0,9788965400110
47,비주얼 C++ 5,VIKTOR TOTH,대림,19971031.0,28800,9788972803911
48,C++ 프로그래밍,조재수,인피니티북스,20070228.0,22000,9788995879375
49,윤성우의 열혈 C++ 프로그래밍 (개정판),윤성우,오렌지미디어,20100514.0,22500,9788996094043
50,필요한 것만 골라 배우는 모던 C++,페터 고칠링,인사이트,20221012.0,39600,9788966263684
51,C++ 기초 플러스,Stephen Prata,성안당,20130820.0,0,9788931552362
52,모던 C++ 챌린지 (100가지 문제로 익히는 모던 C++의 다양한 기능),마리우스 반실라,에이콘출판,20200528.0,27000,9791161754147
53,VISUAL C++ (예제로 쉽게 배우는),장시웅,정익사,20100225.0,20000,9788935304622
54,MPS LAB를 이용한 PC 기반 제어 (Visual C++),이승훈,광문각,20180228.0,21850,9788970938868
55,두렵지 않은 C++ (영리하게 코딩하고 싶은 C++ 초급 개발자를 위한 가이드),브라이언 오버랜드,에이콘출판,20130227.0,36000,9788960774025
56,Expert C++,,Packt Publishing,20200410.0,68850,9781838552657
57,포르잔 C++ 에센셜 (절차 지향부터 객체 지향 프로그래밍까지),Behrouz A. Forouzan^Richard F. Gilberg,한빛아카데미,20201110.0,28800,9791156645061
58,임베디드 시스템 개발 (C/C++를 이용한),김수홍,21세기사,20111015.0,18000,9788984684140
59,비주얼C++ 2.0,신동준,기전연구사,19970131.0,13500,9788933603543
60,거꾸로 읽는 C++ (실무적인 관점에서 다시보는 C++),유동근,정보문화사,20130419.0,18000,9788956745855
61,C++ 21일 정복,나윤지 외,혜지원,20030826.0,18900,9788983793096
62,C++ Primer,,Addison-Wesley Professional,20120816.0,81670,9780321714114
63,C & C++ 강의,최천수,기한재,20060310.0,15300,9788970183633
64,포르잔 C++ 바이블 (절차 지향부터 객체 지향 프로그래밍까지),Behrouz A. Forouzan^Richard F. Gilberg,한빛아카데미,20200831.0,40500,9791156645030
65,게임으로 배우는 C++,최영규,생능출판,20171207.0,28800,9788970509365
66,"전문가를 위한 C++ (C++17, 병렬 알고리즘, 파일시스템, 제네릭 람다)",스캇 클레퍼,한빛미디어,20190820.0,61200,9791162242087
67,C++17 프로그래밍 (현란한 구글코딩 스타일과 정교한 IBM 개발표준에 기초한 C++ 언어학습서),박헌재,투에이치앤에스,20200701.0,0,9791195570553
68,초보자를 위한 C++ (C++ 언어를 배우는 입문서),이탁,삼창미디어,20130214.0,22800,9788998411008
69,C++ API 디자인 (API Design for C++),마틴 레디,지앤선,20140120.0,31500,9788993827682
70,C C++ 프로그래밍 (프로그래밍 기초와 객체지향),김민규,한빛아카데미,20130315.0,0,9788998756086
