,제목,저자,출판사,출판일,가격,ISBN
28,모어 이펙티브 C# (더 강력한 C# 코드를 구현하는 50가지 추가 전략과 기법),빌 와그너,한빛미디어,20190506.0,22500,9791162240892
29,주식 자동매매 시스템 만들기 (C#과 데이터베이스로 누구나 쉽게),이경오,한빛미디어,20170403.0,17280,9788968487354
30,비주얼 C# 3.0,김성수,가메,20080828.0,0,9788980782154
31,CLR VIA C# (2nd Edition),Jeffrey Richter,정보문화사,20081120.0,0,9788956744544
32,유니티 게임개발 스타트업 (C# 초보자를 위한),지국환,비엘북스,20140307.0,0,9788996957652
33,CLR Via C#,Microsoft Press,Microsoft Press,20121204.0,96100,9780735667457
34,C#프로그래밍 실습,김일곤 외,도서출판 홍릉(홍릉과학출판사),20040225.0,13500,9788972833796
35,C# 프로그래밍 for Beginner,우재남,한빛아카데미,20221006.0,24300,9791156646273
36,C# 프로그래밍 입문,이창환^이양선^김정숙^이창환^손윤식,생능출판,20170314.0,24300,9788970509013
37,리얼 C# 프로그래밍 (누구나 할 수 있는 눈에 보이는 프로그래밍),조수현,루비페이퍼,20151027.0,24300,9791186710029
38,C#이 보이는 그림책 (개정증보판),"ANK Co., Ltd.",성안당,20200316.0,15300,9788931555424
39,C# 프로그래밍(2판) (프로그래밍 기초부터 객체 지향 핵심까지),윤인성,한빛아카데미,20210105.0,23400,9791156645238
40,C# 프로그래밍 정석 (개념 설명부터 프로젝트 제작까지),이창현,혜지원,20200117.0,20700,9788983793454
41,C# 객체지향프로그램,이양원,휴먼사이언스,20090305.0,26100,9788996190684
42,C# 동시성 프로그래밍 (실제 애플리케이션에 적용하는 효율적인 비동기 병렬 멀티스레드프로그래밍),스티븐 클리어리,에이콘출판,20210518.0,27000,9791161755274
43,C# in Depth,,Manning Pubns Co,20181230.0,101850,9781617294532
44,C#이 보이는 그림책 (국내 최초 그림으로 배우는 C# 프로그래밍 입문서),"ANK Co., Ltd.",성안당,20170523.0,0,9788931555110
45,Murach’s C#,,Mike Murach & Associates,20160206.0,82070,9781890774943
46,C#이 보이는 그림책,"ANK Co., Ltd.",성안당,20090108.0,15300,9788931550030
47,C# 프로그래밍 입문 (실습으로 배우는 Visual C#),강상진,한빛아카데미,20140128.0,0,9788998756963
48,Beginning ASP.NET 3.5 : In C# and Vb (In C# and Vb),"Spaanjaars, Imar",Wiley,20210101.0,35200,9780470187593
49,C# Bible 반양장,"Ferguson, Jeff (Edt)/ Patterson, Brian/ Beres, Jas",Wiley,20210101.0,0,9780764548345
50,C# 프로그래밍 첫걸음,김한주,사이버북스,20190829.0,23000,9791186708071
51,백견불여일타 C# 입문 (예제와 연습문제에 집중한 프로그래밍 입문서),정준석,로드북,20191115.0,22500,9788997924455
52,C# 2.0 프로그래밍,원종권,글로벌,20071025.0,16200,9788955024098
53,Professional ASP.Net 4 in C# and VB (In C# and Vb),,Wiley Publishing,20100309.0,89090,9780470502204
54,C# 4.0 프로그래밍,박상현,한빛미디어,20110830.0,0,9788979148510
55,Software Architecture by Example (Using C# and .NET),,APress,20220429.0,73320,9781484279892
56,"이지IT의 C#, MSSQL 실무 기초",이지 IT,퍼플,20220817.0,10000,9788924099430
57,Head First C# (상상을 초월하는 객체지향 C# 학습법),앤드류 스텔만^제니퍼 그린,한빛미디어,20150301.0,37800,9788968481659
58,Functional C# (C#으로 배우는 함수형 프로그래밍),위스누 앤거로,에이콘출판,20190228.0,27000,9791161752754
59,Head First C# (상상을 초월하는 객체지향 C# 학습법),앤드류 스텔만^제니퍼 그린,한빛미디어,20111010.0,0,9788979148589
60,유니티3D 게임 스크립트 (C# 실전 예제로 배우는),카일 다우스트,에이콘출판,20150529.0,21600,9788960777040
61,C# 코딩의 기술 실전편 (똑똑하게 코딩하는 법),가와마타 아키라,길벗,20160812.0,21600,9791187345442
62,Head First C#,,O&#39;Reilly Media,20071101.0,81720,9780596514822
63,"Build Your Own ASP.NET 4 Web Site Using C# & Vb, 4th Edition: Using C# & VB (Using C# & Vb)",,Sitepoint,20111005.0,58870,9780987090867
64,윈도우즈 8 애플리케이션 개발 (C#과 XAML을 이용한),제레미 릭니스,제이펍,20130531.0,0,9788994506678
65,C# 프로그래밍 기초와 실무 (스마트경영정보시스템을 위한),박창목,황소걸음 아카데미,20210903.0,18000,9791186821602
66,"PLC 데이터통신 (XGB시리즈, C# 프로그램)",조철수^이영호^김민호,구민사,20210210.0,25200,9791158139018
67,C# 코딩의 기술: 기본편 (똑똑하게 코딩하는 법),가와마타 아키라,길벗,20150923.0,16020,9791186659328
68,C# 윈도폰 7 프로그래밍,노용덕,한산,20120120.0,22000,9788989215714
69,실전 프로젝트 C# 4.0,김성수,가메,20110405.0,0,9788980782376
70,바쁜 개발자들을 위한 C# (빠르게 익히는 C# 핵심 개념),롭 마일즈,남가람북스,20160107.0,19800,9791195484539
71,실전 Visual C# 2013 첫걸음 (C# Programming),김한주,문운당,20151223.0,0,9791156921745
72,C# Primer Plus,,Sams,20011201.0,74290,9780672321528
73,초보자를 위한 C# 200제,강병익,정보문화사,20190920.0,27000,9788956748399
74,처음 배우는 C# 프로그래밍 (유니티로 게임을 만들며 재밌게 배우기),백현우,위키북스,20200528.0,22500,9791158392116
75,C#으로 배우는 적응형 코드 (디자인 패턴과 SOLID 원칙 기반의 애자일 코딩),게리 맥린 홀,제이펍,20151126.0,0,9791185890371
76,C# in Depth 반양장,"Skeet, Jon",.,20080428.0,0,9781933988368
77,C# Cookbook 반양장,"Teilhet, Stephen",O&#39;Reilly,20060430.0,0,9780596100636
78,C# IN DEPTH 2/E (C#2~C#4까지 프로페셔널 마스터 가이드),존 스킷,다올미디어,20120708.0,0,9788997587032
79,C# 언어 프로그래밍 바이블 (초절정 고수로 가는),김명렬,도서출판 홍릉(홍릉과학출판사),20120125.0,0,9788972837916
80,C# 6.0 완벽 가이드 세트 (깊고 넓게 알려주는 래퍼런스 북),조셉 앨버허리,인사이트,20161028.0,52200,9788966267118
81,"C#, 그까이꺼! 대충그냥~~",임을영,퍼플,20160722.0,0,9788924041378
82,Essential C# 4.0,"Michaelis, Mark",Addison-Wesley Professional,20100310.0,78000,9780321694690
83,C# 3.0 Unleashed (With the .net Framework 3.5),"Mayo, Joe",Macmillan Computer Pub,20080711.0,81720,9780672329814
84,C# 프로그래밍과 PC 기반 제어 (Advantech Digital I / O 모듈 USB-4751 사용),박영만,건기원,20210630.0,18900,9791157675999
85,스마트제조 & 아두이노-PLC 통신 및 C# 프로그래밍 (아두이노에서부터 C# 프로그래밍 실습까지),정완보^우재우,광문각,20211220.0,21600,9788970936451
86,"WPF MVVM 일주일 만에 배우기 (XAML, C#, MVVM 패턴)",아르노 베유,에이콘출판,20171027.0,11700,9791161750668
87,고급C# 데이터베이스 프로그래밍,홍동권,빛을여는책방,20150227.0,12600,9788975857010
88,C#으로 배우는 보안 프로그래밍,김성수^이귀봉^김성수,가메,20141028.0,18900,9788980782734
89,C# 2008 비주얼 프로그래밍,김병만,카오스북,20130107.0,23000,9788998338145
90,C# XML LINQ 완벽가이드,원철연,영진닷컴,20110720.0,0,9788931440966
91,見てわかるUnity5 C＃超入門,쇼다 츠야노,秀和システム,20151128.0,42020,9784798044965
92,C#으로 하는 유니티 게임 개발,테리 노턴,에이콘출판,20140630.0,0,9788960775770
93,MCSD Certification Toolkit (Exam 70-483): Programming in C# (Programming in C#),,John Wiley & Sons Inc,20130503.0,78000,9781118612095
94,Essential C# Fast,"Chivers, I. D.",Springer-Verlag,20030501.0,97850,9781852335625
95,Exam Ref 70-483: Programming in C# (Programming in C#),,Microsoft Press,20130726.0,52120,9780735676824
96,윈도우 7 프로그래밍 (C++와 C# 예제로 쉽게 배우는),요차이 키리아티,에이콘출판,20110216.0,27000,9788960771819
97,제프리 리처의 CLR via C#,Jeffrey Richter,비제이퍼블릭,20141125.0,45000,9788994774831
98,C#으로 온라인 게임 서버 만들기 (유니티 개발자를 위한),이석현,한빛미디어,20151026.0,12960,9788968487583
99,Programming C# 4.0,"Griffiths, Ian",O&#39;Reilly Media,20100818.0,81720,9780596159832
0,C# for Programmers,"Deitel, Harvey M.",Prentice-Hall,20051206.0,0,9780131345911
1,Programming C# 5.0,Ian Griffiths,O&#39;Reilly Media,20121105.0,72150,9781449320416
2,Beginning C# and .Net,,Wrox Press,20210922.0,81730,9781119795780
3,"CLR Via C#, 2/e 반양장","Richter, Jeffrey/ Richter, Aidan (FRW)",Microsoft,20210101.0,0,9780735621633
4,유지보수 가능한 코딩의 기술 C#편 (클린 코드의 비결),주스트 뷔서^파스칼 반 에크^롭 반 더 리크^실번 리갈^히시 위즌홀즈,길벗,20190930.0,16200,9791160509335
5,뇌를 자극하는 C# 5.0 프로그래밍,박상현,한빛미디어,20140820.0,0,9788968481161
6,시작하세요! C# 8.0 프로그래밍 (기본 문법부터 실전 예제까지),정성태,위키북스,20191121.0,0,9791158391805
7,시작하세요! C# 7.3 프로그래밍 (기본 문법부터 실전 예제까지),정성태,위키북스,20190517.0,0,9791158391539
8,시작하세요! C# 7.1 프로그래밍 (기본 문법부터 실전 예제까지),정성태,위키북스,20170922.0,0,9791158390785
9,시작하세요! C# 6.0 프로그래밍 (기본 문법부터 실전 예제까지),정성태,위키북스,20150804.0,0,9791158390075
10,The Art of Unit Testing: With Examples in C# (With Examples in C#),Manning Publications,Manning Publications,20140623.0,73380,9781617290893
11,Illustrated C# 2010,,Apress,20101230.0,72120,9781430232827
12,Accelerated C# 2010,"Nash, Trey",Springer-Verlag New York Inc,20091230.0,57080,9781430225379
13,C# .NET PROGRAMMING,,정익사,20080227.0,15000,9788935304165
14,C# 2008 for Dummies,"Davis, Stephen Randy",John Wiley & Sons Inc,20080226.0,44560,9780470191095
15,Illustrated C# 2012,Apress,Apress,20120620.0,71340,9781430242789
16,Illustrated C# 2008,"Solis, Daniel",Apress,20080218.0,73380,9781590599549
17,From Java to C# 반양장,"Mok, Heng Ngee",Addison-Wesley,20030101.0,26250,9780321136220
18,Learning C# 3.0 반양장,"MacDonald, Brian",.,20081128.0,0,9780596521066
19,영상처리 프로그램 설계 (Visual C#.Net과 함께하는),박대철,한티미디어,20110301.0,0,9788964210482
20,Windows 8 App Projects - Xaml and C# Edition (Xaml and C# Edition),,Apress,20130227.0,71340,9781430250654
21,유니티 5.x와 함께하는 C# 첫걸음 (C#을 배우고 싶은 유니티 개발자를 위한),그렉 루코섹,에이콘출판,20161130.0,22500,9788960779358
22,C# 7.0 프로그래밍 실전 프로젝트,김성수,가메,20181105.0,21600,9788980783007
23,C# 5.0 프로그래밍 실전 프로젝트,김성수,가메,20150203.0,21600,9788980782758
24,유니티 3D로 배우는 C# 프로그래밍,알렉스 오키타,e비즈북스,20180228.0,32400,9791157831012
25,Code Like a Pro in C#,,Manning Publications,20210223.0,97850,9781617298028
26,"C#프로그래핑 활용 PC기반 제어기술 (메카트로닉스 기사.산업기사 실기대비, 2008)",선권석,교문사(청문각),20150301.0,27000,9788963642246
27,C#builder Kick Start,,Sams,20031001.0,59430,9780672325892
28,Visual C#.2010 프로그래밍,이수영,오성미디어,20140228.0,0,9788966280957
29,Professional C# 2008,"Nagel, Christian",Wrox Press,20080301.0,40000,9780470191378
30,Professional C# 2005,,WROX Press,20050815.0,60000,9780764575341
31,C# 5.0 in a Nutshell,Joseph Albahari,O&#39;Reilly Media,20130117.0,71510,9781449320102
32,C# Tips & Techniques,,McGraw-Hill/Osborne Media,20020101.0,90650,9780072193794
33,Learn C# In One Day 2021 (Guide for Beginners with Hands-On Project Get start coding in C# immediately),,Alessandro,20211114.0,55080,9791280762368
34,C# and .NET framework,,LAP Lambert Academic Publishing,20200930.0,201450,9786202795807
35,유니티 C# 스크립트 A to Z 세트 (유니티 5.x와 함께하는 C# 첫걸음 + 유니티 C# 스크립팅 마스터하기),그렉 루코섹,에이콘출판,20161222.0,49500,9788960779549
36,C# AND DATABASE 완벽가이드,원철연,영진닷컴,20100810.0,0,9788931440133
37,Annotated C# Standard,"Jagger, Jon",Morgan Kaufmann,20070730.0,93550,9780123725110
38,Pro ASP.NET 4.5 in C#,,Apress,20130612.0,99910,9781430242543
39,Design Patterns in C#,"Metsker, Steven John",Prentice Hall,20120928.0,92770,9780321718938
40,How to Program C# 반양장,"Deitel, Harvey/ Deitel, Paul/ Listfield, J./ Nieto",Prentice-Hall,20011201.0,0,9780130622211
41,C# Design Patterns 반양장,"Cooper, James William",Addison-Wesley,20210101.0,25600,9780201844535
42,Visual C# 윈도우 프로그래밍 기초,류상문,문운당,20140820.0,20790,9791156920342
43,"C# 10 Quick Syntax Reference (A Pocket Guide to the Language, APIs, and Library)",,APress,20220205.0,42150,9781484279809
44,Programming Windows (C#과 XAML을 이용한 윈도우 앱 개발),찰스 펫졸드,비제이퍼블릭,20131224.0,46800,9788994774558
45,C# From Beginner to Pro (With Real-World Examples),,Lulu Press,20210218.0,86000,9781716395338
46,C# 6 and .Net Core 1.0,Mark J. Price,Packt Publishing,20161001.0,55000,9781785285691
47,Essential C# 6.0(한국어판) (C# 6.0 기초에서 고급까지 완벽 가이드),마크 미카엘리스,에이콘출판,20160531.0,45000,9788960778481
48,Essential C# 5.0(한국어판) (C#의 기초와 고급을 아우르는 핵심 바이블),마크 미카엘리스,에이콘출판,20140530.0,0,9788960775572
49,C#: A Beginner’s Guide (A Beginners Guide),,McGraw-Hill,20010829.0,54980,9780072133295
50,Windows Runtime Via C#,Microsoft Press,Microsoft Press,20131115.0,56040,9780735679276
51,C# Network Programming,"Blum, Richard",Sybex,20021227.0,106920,9780782141764
52,C# for Java Developers,"Freeman, Adam",Microsoft Press,20020914.0,74290,9780735617797
53,C#: A Beginner’s Guide (A Beginner’s Guide),,McGraw-Hill/Osborne Media,20141229.0,59450,9780071835831
54,Information Technology Essentials Volume 2 (The Beginner’s Guide to C#),,Frick Industries LLC,20210917.0,29250,9781733009485
55,유니티 2D 게임 개발 (유니티와 C#으로 시작하는 인디 게임 개발),재레드 할펀,에이콘출판,20200429.0,27000,9791161754130
56,C# 7 and .NET Core 2.x Blueprints (프로젝트별 예제로 배우는 C#과 닷넷 코어),더크 스트라우스,에이콘출판,20190430.0,31500,9791161752914
57,EmguCV를 이용한 C# 디지털 영상처리,이칠우^정민영,YOUNG,20110315.0,25000,9791188743025
58,The Modern C# Challenge,,Packt Publishing,20181030.0,36000,9781789535426
59,EMGUCV를 이용한 C# 디지털 영상처리 (EMGUCV를 이용한),이칠우,YOUNG,20110315.0,25000,9788992843300
60,"유니티와 C#으로 배우는 게임 개발 교과서 (기획부터 프로토타이핑, 구현까지)",제레미 깁슨,위키북스,20150429.0,0,9788998139902
61,Linq for Visual C# 2005,,Apress,20070123.0,48910,9781590598269
62,Pro Silverlight 4 in C#,"MacDonald, Matthew/ /",Springer-Verlag New York Inc,20101029.0,71340,9781430229797
63,C# For Java Programmers,,syngress,20020601.0,56780,9781931836548
64,C# 4.0 Pocket Reference,"Albahari, Ben",O&#39;Reilly Media,20100822.0,22270,9781449394011
65,Linq for Visual C# 2008,"Ferracchiati, Fabio Claudio",Springer-Verlag New York Inc,20080630.0,42790,9781430215806
66,C# 2012 for Programmers,,Prentice Hall,20130601.0,78140,9780133440577
67,네트워크 프로그래밍 (TCP/IP 기초와 JAVA /C#을 활용한),장춘서,카오스북,20140801.0,22500,9788998338428
68,객체 지향 프로그래밍 설계 및 구현 (비주얼 스튜디오 2008 C# 프로그램 실습),김석수,휴먼싸이언스,20090115.0,15300,9788996190608
69,C#과 파이썬을 활용한 OpenCV 4 프로그래밍 (컴퓨터 비전 기초 이론부터 머신러닝을 활용한 영상 처리 프로젝트까지),윤대희,위키북스,20210415.0,32400,9791158392550
70,Visual C#.NET 프로젝트 실무 연습 (Visual Studio 2019 Programming | 프로그램 개발자로의 길 안내),컴스페이스 편집부,컴스페이스,20190830.0,27000,9788992376464
71,Murach’s C# (7th Edition),,"Mike Murach and Associates, Inc.",20210104.0,88420,9781943872534
72,Improving your C# Skills,,Packt Publishing,20190222.0,86070,9781838558383
73,Visual C#.NET 프로젝트 실무 연습 (상용 프로그래머로의 길 안내 | Visual studio 2017 Programming),편집부,컴스페이스,20170629.0,0,9788992376440
74,Beginning Visual C# 2005,,WROX Press,20050815.0,49000,9780764578472
75,C# for Financial Markets,Daniel J Duffy,Wiley,20130415.0,148620,9780470030080
76,Microsoft Visual C#. Net (Language Reference),Microsoft Official Academic Course Staff,Microsoft Press,20020301.0,59430,9780735615540
77,Microsoft Visual C# 2005 (An Introduction to Object-oriented Programming),"Farrell, Joyce",Course Technology Ptr,20070514.0,273700,9781423901518
78,Pro ASP.Net 4 in C# 2010,"MacDonald, Matthew/Freeman, Adam/Szpuszta, Mario",Apress,20100515.0,86430,9781430225294
79,Microsoft Visual C# 2010 (An Introduction to Object-Oriented Programming),"Farrell, Joyce",Course Technology Ptr,20100811.0,375100,9780538479516
80,Microsoft Visual C# 2012,John Sharp,Microsoft Pr,20130122.0,47270,9780735668010
81,C# Unleashed (Unleashed),"Mayo, Joseph",Sams,20011201.0,74230,9780672321221
82,Microsoft Visual C# 2008,"Pelland, Patrice",.,20080101.0,0,9780735625426
83,C# Developer’s Headstart,,McGraw-Hill,20010101.0,44580,9780072191165
84,C# 퀘스트 (C# QUEST) 기총하 응용,임준식,그린,20061130.0,13000,9788957270790
85,Microsoft Visual C# Step by Step (Tax Havens and the Men who Stole the World),,Pearson Education (US),20220218.0,75160,9780137619832
86,Pro C# 8 with .NET Core 3 (Foundational Principles and Practices in Programming),,Springer,20200817.0,100830,9781484257555
87,레트로의 유니티 게임 프로그래밍 에센스 (C#으로 배우는 입문부터 4가지 게임 제작까지),이제민,한빛미디어,20190220.0,54000,9791162241516
88,"XML Avec C#5, Wpf Et Linq",,Books on Demand,20131101.0,104160,9782322034093
89,C# Programming for Beginners (How to Learn C# in Less Than a Week. The Ultimate Step-by-Step Complete Course from Novice to Advanced Programmer),,Cristina Cafagno,20210719.0,49910,9781803668086
90,Learning Xamarin iOS 프로그래밍 (C#과 .Net을 이용한 iOS 앱 개발 가이드),마이클 블루스타인,정보문화사,20140226.0,20700,9788956746098
91,The Beginner’s Guide to C#,,Frick Industries LLC,20190701.0,27530,9781733009409
92,Introducing Visual C# 2010,"Freeman, Adam",Apress,20101216.0,57490,9781430231714
93,C# Programming Language 양장,"Hejlsberg, Anders/ Wiltamuth, Scott/ Golde, Peter",Addison-Wesley,20031001.0,0,9780321154910
94,Visual C# 2005 Demystified,"Kent, Jeff",McGraw-Hill,20050930.0,50520,9780072261707
95,Beginning C# 5.0 Databases,,Apress,20120620.0,85640,9781430242604
96,유니티 애니메이션 에센셜 (유니티 C# 스크립트로 애니메이션 기초부터 고급까지),앨런 쏜,에이콘출판,20170126.0,18000,9788960779730
97,VISUAL C# 2008 STEP BY STEP,JOHN SHARP,정보문화사,20090130.0,27000,9788956744575
98,Functional Programming in C# (How to write better C# code),,Manning Pubns Co,20170930.0,50380,9781617293955
99,"유니티3D 액션 게임 (유니티5, 클라우드, C# 서버까지 한방에 마스터)",송호연,예문사,20170115.0,0,9788927420118
0,C# And Game Programming 반양장,"Buono, Salvatore A.",A K Peters,20050131.0,0,9781568812366
1,The C# Programming Language,"Hejlsberg, Anders/ Wiltamuth, Scott/ Golde, Peter",Addison-Wesley,20060825.0,0,9780321334435
2,Beginning ASP.NET 4.5 in C#,Matthew MacDonald,Apress,20120829.0,107050,9781430242512
3,C# Programming in Easy Steps,,In Easy Steps,20200529.0,23760,9781840789065
4,Unity 3.x Game Development Essentials 한국어판 (C#과 자바스크립트로 하는 유니티 3.x 게임 개발),윌 골드스톤,에이콘출판,20120430.0,31500,9788960772991
5,"C# 3.0 in a Nutshell, 3/e 반양장","Albahari, Joseph/ Albahari, Ben",Oreilly & Associates,20210101.0,0,9780596527570
6,XML illustre avec C#6 et WPF,,Books on Demand,20180522.0,109330,9782322122912
7,C# Programming For Beginners (A Step-by-Step Guide to C# With Hands on Projects),,17 Books Publishing,20180116.0,34410,9781801490511
8,ATmega128A 제어 및 C# HMI 프로그래밍,김재영,동일출판사,20170110.0,0,9788938111050
9,C# Programming in Easy Steps,,In Easy Steps,20161130.0,19600,9781840787191
10,C# Design Pattern Essentials,,Ability First Limited,20121108.0,55000,9780956575869
11,Professional C# 4 and .net 4,"Nagel, Christian",Wiley Publishing,20100301.0,59000,9780470502259
12,Pro Silverlight 2 in C# 2008,"MacDonald, Matthew",Springer-Verlag New York Inc,20081204.0,81540,9781590599495
13,"C# Precisely, Second Edition",,MIT Press (MA),20111118.0,65250,9780262516860
14,Programming in the Key of C# (A Primer for Aspiring Programmers),,Microsoft Press,20030903.0,44560,9780735618008
15,C# 2005 Programmer’s Reference,"Kingsley-Hughes, Adrian",Wiley,20210101.0,39200,9780470046418
16,C#으로 만들어 보는 시스템 트레이딩 for 키움증권,김동성,퍼플,20170619.0,0,9788924047424
17,Beginning Silverlight 4 in C#,,Springer-Verlag New York Inc,20100726.0,65230,9781430229889
18,Beginning Silverlight 5 in C#,"Lair, Robert",Apress,20120418.0,57070,9781430234616
19,Pro .Net Performance: Optimize Your C# Applications (Optimize Your C# Applications),Apress,Apress,20120822.0,99910,9781430244585
20,C# 5.0 Programmer’s Reference,,Wrox Press,20140418.0,74230,9781118847282
21,"Pro ASP.NET 3.5 in C# 2008, 2/e","MacDonald, Matthew/ Szpuszta, Mario",Springer,20210101.0,0,9781590598931
22,Beginning C# 2005 Databases 반양장,"Watson, Karli",Wiley,20210101.0,39200,9780470044063
23,"C++ Software Interoperability for Windows Programmers (Connecting to C#, R, and Python Clients)",,APress,20220217.0,66800,9781484279656
24,Hands-On Microservices with C#,,Packt Publishing,20180629.0,76380,9781789533682
25,"크로스 플랫폼 개발을 위한 C# 7과 닷넷 코어 2.0 (C# 7, 닷넷 코어, 비주얼 스튜디오 2017, 비주얼 스튜디오 코드로 만드는)",마크 프라이스,에이콘출판,20180118.0,36000,9791161751030
26,C# 2010 All-in-one for Dummies,"Sempf, Bill",John Wiley & Sons Inc,20100426.0,59430,9780470563489
27,Beginning ASP.NET 4 in C# 2010,"MacDonald, Matthew/ /",Apress,20100831.0,71980,9781430226086
28,C# 4.0: The Complete Reference (The Complete Reference),,McGraw-Hill/Osborne Media,20100427.0,81730,9780071741163
29,A Programmer’s Guide to C# 5.0,,Apress,20121107.0,71790,9781430245933
30,C# Programming for Kids Vs2008,,Lulu.com,20110210.0,85210,9780557392247
31,시작하세요! C# 9.0 프로그래밍: 기본 문법부터 실전 예제까지 (기본 문법부터 실전 예제까지),정성태,위키북스,20210218.0,0,9791158392475
32,"0.1%의 승부, 소프트웨어로 분석하는 선거 개표방송 (C# · AWS · 파워빌더 · 델파이까지 1998~2022년 소스코드 전격 공개)",이태희,비제이퍼블릭,20220525.0,33300,9791165921460
33,"C# 멀티스레드 프로그래밍(acorn+PACKT 시리즈) (멀티코어를 위한 스레드, TPL, PLINQ, Rx 활용)",유진 아가포노프,에이콘출판,20160414.0,27000,9788960778382
34,Complete C# Training Course 반양장,Deitel and Associates (Edt),Prentice-Hall,20020401.0,0,9780130645845
35,Expert C# 2008 Business Objects,"Lhotka, Rockford",Apress,20081222.0,97850,9781430210191
36,C# and the NET 4 Platform(한국어판),Andrew Troelsen,지앤선,20130520.0,0,9788993827569
37,Expert C# 2005 Business Objects,,Apress,20060313.0,97850,9781590596326
38,Beginning ASP.NET 2.0 With C# 반양장,"Hart, Chris/ Kauffman, John/ Sussman, David/ Ullma",Wiley,20210101.0,39200,9780470042588
39,Microsoft Visual C# Step by Step,,Microsoft Pr,20180429.0,81720,9781509307760
40,The Effective C# (Covers C# 6.0) (50 Specific Ways to Improve Your C#),,Addison-Wesley Professional,20161222.0,53500,9780672337871
41,Practical C# Charts and Graphics,Jack Xu,UniCAD,20070315.0,97850,9780979372506
42,찰스 페졸드의 WPF (C#과 XAML을 이용한 .NET 3.0 윈도우 프로그래밍),찰스 페졸드,에이콘출판,20071001.0,0,9788960776449
43,C++ and C# programming for beginners (Crash Course fprogram to learn from scratch  C++ and C# languages. Develop new coding skills with hands on projects.),,Chiara Monanni,20210730.0,34380,9781990151422
44,"Parallel Programming and Concurrency with C# 10 and .NET 6 (A modern approach to building faster, more responsive, and asynchronous .NET applications using C#)",,Packt Publishing Limited,20220831.0,50100,9781803243672
45,"Programacion en C# para principiantes (Como aprender C# en menos de una semana. El curso completo definitivo, paso a paso, desde el principiante hasta el programador avanzado)",,Cristina Cafagno,20210906.0,49910,9781803668314
46,"Hands-On Machine Learning with C# (Build smart, speedy, and reliable data-intensive applications using machine learning)",Matt R. Cole,Packt Publishing,20181001.0,32000,9781788994941
47,Formation Pratique Au Langage C#6,,Books on Demand,20181025.0,115180,9782322164998
48,C# 7 and .NET Core 2.0 Blueprints,,Packt Publishing,20180324.0,86070,9781788396196
49,Sams Teach Yourself C# in 21 Days,,Sams,20011001.0,59430,9780672320712
50,Mastering C# Database Programming,"Price, Jason",Sybex,20030506.0,89150,9780782141832
51,네트워크 프로그래밍 (네트워크 모니터링 시스템 구현을 위한 C# 네트워크 프로그래밍),김성수^이정호,가메,20160610.0,20700,9788980782826
52,"Software Architecture with C# 10 and .NET 6, 3/E (Develop software solutions using microservices, DevOps, EF Core, and design patterns for Azure)",Gabriel Baptista^Francesco Abbruzzese,Packt Publishing,20220504.0,59000,9781803235257
53,Visual C# 2008 : How To Program 반양장,"Deitel & Associates ,Inc. Staff",Prentice-Hall,20210101.0,0,9780136053224
54,예제를 따라하며 실습으로 익히는 Visual C# Programming,이영교,북스홀릭퍼블리싱,20210901.0,19800,9791162890912
55,Professional C# 5.0 and .Net 4.5.1,,Wrox Press,20140214.0,89090,9781118833032
56,Pro Unity Game Development with C#,,Springer,20140730.0,100640,9781430267461
57,C# Core Language Little Black Book,,Paraglyph Press,20011201.0,44560,9781932111279
58,Distributed .NET Programming in C#,,Apress,20020501.0,72410,9781590590393
59,Sams Teach Yourself C# in 24 Hours,"Foxall, James/ Haro-Chun, Wendy (Con)",Sams,20020201.0,44560,9780672322877
60,Beginning Microsoft Visual C# 2008,,WROX Press,20080418.0,66800,9780470191354
61,GDI+ Programming in C# and VB .NET,,Apress,20020701.0,114160,9781590590355
62,Professional ASP NET 4 in C# and VB,Bill Evjen,지앤선,20120330.0,50400,9788993827453
63,Pro C# 2010 and the .Net 4 Platform,"Troelson, Andrew",Apress,20100503.0,129650,9781430225492
64,Client/Server-Programmierung mit C#,,AV Akademikerverlag,20120508.0,75760,9783639405903
65,Amazon Cloud Computing with C#/.Net,,Lulu.com,20091211.0,51650,9780557230648
66,Effective C# (Covers C# 4.0): 50 Specific Ways to Improve Your C# (50 Specific Ways to Improve Your C#),"Wagner, Bill",Addison-Wesley,20100305.0,62890,9780321658708
67,C# 5.0 Pocket Reference: Instant Help for C# 5.0 Programmers (Instant Help for C# 5.0 Programmers),Joseph Albahari,O&#39;Reilly Media,20140430.0,19470,9781449320171
68,Beginning ASP.NET 4.5: in C# and VB,Imar Spaanjaars,Wrox Press,20140311.0,66800,9781118311806
69,M C Bu Materi Ls C# ASP.Net Apguvei,,Globeedit,20140416.0,84360,9783639868098
70,Pro.NET 4 Parallel Programming in C#,"Freeman, Adam",Apress,20100630.0,99980,9781430229674
71,Beginning Visual C# 2012 Programming,Karli Watson,WROX Press,20121207.0,66800,9781118314418
72,Pro Linq: Language Integrated Query in C# 2010 (Language Integrated Query in C# 2010),"Rattz, Jr./Rattz, Joseph C., Jr./Freeman, Adam",Apress,20100630.0,73380,9781430226536
73,Imparo a programmare con C# - parte I,,Lulu Press,20200905.0,43140,9781716799297
74,The C# Programming Language 4/E(한국어판),앤더스 헤일스버그,에이콘출판,20120629.0,40500,9788960773189
